idx,symbol,company_name,sector,year,quarter,t_day,session,base_date,base_price,t30_date,t30_price,t30_change,predicted,confidence,hit_result,status,elapsed_seconds,error
849,PFG,Principal Financial Group,Financial Services,2023,2,2023-07-28,BMO,2023-07-28,79.5,2023-09-11,75.27,-5.32,UP,0.7,MISS,success,82.3,
850,PG,Procter & Gamble,Consumer Defensive,2023,2,2023-01-19,BMO,2023-01-19,142.42,2023-03-03,140.95,-1.03,NEUTRAL,0.6,SKIP,success,66.3,
851,PGR,Progressive Corporation,Financial Services,2023,2,2023-08-02,BMO,2023-08-02,125.36,2023-09-14,139.57,11.34,DOWN,0.3,MISS,success,83.2,
852,PH,Parker Hannifin,Industrials,2023,2,2023-02-02,BMO,2023-02-02,337.55,2023-03-17,304.92,-9.67,UP,0.7,MISS,success,69.2,
853,PHM,PulteGroup,Consumer Cyclical,2023,2,2023-07-25,BMO,2023-07-25,83.42,2023-09-06,79.21,-5.05,UP,0.9,MISS,success,76.2,
854,PKG,Packaging Corporation of America,Consumer Cyclical,2023,2,2023-07-25,BMO,2023-07-25,152.65,2023-09-06,144.78,-5.16,UP,0.7,MISS,success,67.2,
855,PLD,Prologis,Real Estate,2023,2,2023-07-18,BMO,2023-07-18,124.0,2023-08-29,125.1,0.89,UP,0.8,HIT,success,681.3,
856,PLTR,Palantir Technologies,Technology,2023,2,2023-08-08,AMC,2023-08-09,15.25,2023-09-21,14.0,-8.2,UP,0.8,MISS,success,78.4,
857,PM,Philip Morris International,Consumer Defensive,2023,2,2023-07-20,UNKNOWN,2023-07-21,97.52,2023-09-01,95.68,-1.89,UP,0.8,MISS,success,72.1,
858,PNC,PNC Financial Services,Financial Services,2023,2,2023-07-18,BMO,2023-07-18,130.35,2023-08-29,120.59,-7.49,DOWN,0.3,HIT,success,87.8,
859,PNR,Pentair,Industrials,2023,2,2023-07-27,BMO,2023-07-27,68.81,2023-09-08,68.08,-1.06,UP,0.8,MISS,success,68.3,
860,PNW,Pinnacle West,Utilities,2023,2,2023-08-03,BMO,2023-08-03,79.3,2023-09-15,78.62,-0.86,NEUTRAL,0.6,SKIP,success,59.2,
861,PODD,Insulet Corporation,Healthcare,2023,2,2023-08-09,AMC,2023-08-10,233.66,2023-09-22,155.7,-33.36,UP,0.8,MISS,success,72.4,
862,POOL,Pool Corporation,Industrials,2023,2,2023-07-20,BMO,2023-07-20,361.25,2023-08-31,365.6,1.2,DOWN,0.2,MISS,success,684.6,
863,PPG,PPG Industries,Basic Materials,2023,2,2023-07-21,BMO,2023-07-21,149.35,2023-09-01,142.01,-4.91,UP,0.8,MISS,success,73.8,
864,PPL,PPL Corporation,Utilities,2023,2,2023-08-04,BMO,2023-08-04,26.08,2023-09-18,25.67,-1.57,NEUTRAL,0.6,SKIP,success,663.9,
865,PRU,Prudential Financial,Financial Services,2023,2,2023-08-02,BMO,2023-08-02,95.31,2023-09-14,99.14,4.02,UP,0.7,HIT,success,72.1,
866,PSA,Public Storage,Real Estate,2023,2,2023-08-03,UNKNOWN,2023-08-04,275.69,2023-09-18,269.88,-2.11,UP,0.7,MISS,success,72.9,
867,PSKY,Paramount Skydance Corp,Communication Services,2023,2,2023-08-08,AMC,2023-08-09,16.35,2023-09-21,13.37,-18.23,UP,0.7,MISS,success,83.5,
868,PSX,Phillips 66,Energy,2023,2,2023-08-02,BMO,2023-08-02,108.99,2023-09-14,122.97,12.83,UP,0.7,HIT,success,77.7,
869,PTC,PTC Inc.,Technology,2023,2,2023-04-27,AMC,2023-04-28,125.79,2023-06-12,140.62,11.79,UP,0.8,HIT,success,80.0,
870,PWR,Quanta Services,Industrials,2023,2,2023-08-03,BMO,2023-08-03,203.34,2023-09-15,199.24,-2.02,UP,0.8,MISS,success,65.6,
871,PYPL,PayPal,Financial Services,2023,2,2023-08-03,AMC,2023-08-04,62.75,2023-09-18,62.94,0.3,DOWN,0.3,MISS,success,79.2,
872,QCOM,Qualcomm,Technology,2023,2,2023-05-04,AMC,2023-05-05,108.78,2023-06-20,119.82,10.15,DOWN,0.3,MISS,success,69.7,
873,RCL,Royal Caribbean Group,Consumer Cyclical,2023,2,2023-07-27,BMO,2023-07-27,109.68,2023-09-08,97.35,-11.24,UP,0.9,MISS,success,90.8,
874,REG,Regency Centers,Real Estate,2023,2,2023-08-04,BMO,2023-08-04,66.25,2023-09-18,62.45,-5.74,UP,0.8,MISS,success,77.9,
875,REGN,Regeneron Pharmaceuticals,Healthcare,2023,2,2023-08-04,AMC,2023-08-07,774.74,2023-09-19,836.76,8.01,UP,0.7,HIT,success,84.7,
876,RF,Regions Financial Corporation,Financial Services,2023,2,2023-07-21,BMO,2023-07-21,19.72,2023-09-01,18.56,-5.88,DOWN,0.3,HIT,success,76.4,
877,RJF,Raymond James Financial,Financial Services,2023,2,2023-04-27,AMC,2023-04-28,90.53,2023-06-12,94.77,4.68,NEUTRAL,0.4,SKIP,success,92.7,
878,RL,Ralph Lauren Corporation,Consumer Cyclical,2023,2,2022-11-10,BMO,2022-11-10,95.45,2022-12-23,104.36,9.33,UP,0.7,HIT,success,81.6,
879,RMD,ResMed,Healthcare,2023,2,2023-01-26,UNKNOWN,2023-01-27,224.59,2023-03-13,206.32,-8.13,UP,0.8,MISS,success,83.9,
880,ROK,Rockwell Automation,Industrials,2023,2,2023-04-27,BMO,2023-04-27,283.62,2023-06-09,305.5,7.71,UP,0.8,HIT,success,83.7,
881,ROL,"Rollins, Inc.",Consumer Cyclical,2023,2,2023-07-27,BMO,2023-07-27,40.82,2023-09-08,36.11,-11.54,UP,0.8,MISS,success,72.4,
882,ROP,Roper Technologies,Industrials,2023,2,2023-07-21,BMO,2023-07-21,499.38,2023-09-01,499.54,0.03,UP,0.8,HIT,success,72.8,
883,RSG,Republic Services,Industrials,2023,2,2023-08-01,AMC,2023-08-02,152.57,2023-09-14,150.44,-1.4,UP,0.8,MISS,success,72.3,
884,RTX,RTX Corporation,Industrials,2023,2,2023-07-25,BMO,2023-07-25,87.1,2023-09-06,83.51,-4.12,DOWN,0.2,HIT,success,72.6,
885,RVTY,Revvity,Healthcare,2023,2,2023-08-07,BMO,2023-08-07,122.8,2023-09-19,111.15,-9.49,DOWN,0.2,HIT,success,94.1,
886,SBAC,SBA Communications,Real Estate,2023,2,2023-08-01,AMC,2023-08-02,228.56,2023-09-14,218.82,-4.26,UP,0.7,MISS,success,81.9,
887,SBUX,Starbucks,Consumer Cyclical,2023,2,2023-05-03,AMC,2023-05-04,104.72,2023-06-16,101.87,-2.72,UP,0.8,MISS,success,74.5,
888,SCHW,Charles Schwab Corporation,Financial Services,2023,2,2023-07-21,BMO,2023-07-21,66.48,2023-09-01,60.5,-9.0,UP,0.7,MISS,success,70.3,
889,SHW,Sherwin-Williams,Basic Materials,2023,2,2023-07-25,BMO,2023-07-25,275.96,2023-09-06,269.07,-2.5,UP,0.8,MISS,success,69.6,
890,SJM,J.M. Smucker Company (The),Consumer Defensive,2023,2,2022-11-21,BMO,2022-11-21,148.11,2023-01-05,159.39,7.62,UP,0.7,HIT,success,69.2,
891,SLB,Schlumberger,Energy,2023,2,2023-07-21,BMO,2023-07-21,56.01,2023-09-01,60.12,7.34,UP,0.8,HIT,success,65.3,
892,SMCI,Supermicro,Technology,2023,2,2023-02-01,AMC,2023-02-02,8.19,2023-03-17,9.55,16.61,UP,0.8,HIT,success,63.6,
893,SNA,Snap-on,Industrials,2023,2,2023-07-20,BMO,2023-07-20,272.74,2023-08-31,268.6,-1.52,UP,0.8,MISS,success,64.1,
894,SNPS,Synopsys,Technology,2023,2,2023-05-18,AMC,2023-05-19,408.5,2023-07-05,432.74,5.93,UP,0.8,HIT,success,64.0,
895,SO,Southern Company,Utilities,2023,2,2023-08-03,UNKNOWN,2023-08-04,67.84,2023-09-18,70.95,4.58,UP,0.7,HIT,success,96.4,
896,SPG,Simon Property Group,Real Estate,2023,2,2023-08-03,AMC,2023-08-04,118.29,2023-09-18,114.25,-3.42,UP,0.7,MISS,success,77.7,
897,SPGI,S&P Global,Financial Services,2023,2,2023-07-27,BMO,2023-07-27,395.68,2023-09-08,390.71,-1.26,UP,0.7,MISS,success,74.8,
898,SRE,Sempra,Utilities,2023,2,2023-08-03,BMO,2023-08-03,71.66,2023-09-15,73.1,2.01,UP,0.7,HIT,success,69.3,
899,STE,Steris,Healthcare,2023,2,2022-11-10,BMO,2022-11-10,169.27,2022-12-23,182.06,7.56,NEUTRAL,0.6,SKIP,success,64.8,
900,STLD,Steel Dynamics,Basic Materials,2023,2,2023-07-20,BMO,2023-07-20,102.17,2023-08-31,106.59,4.33,UP,0.7,HIT,success,65.0,
901,STT,State Street Corporation,Financial Services,2023,2,2023-07-14,BMO,2023-07-14,68.1,2023-08-25,67.55,-0.81,DOWN,0.3,HIT,success,75.3,
902,STX,Seagate Technology,Technology,2023,2,2023-01-26,AMC,2023-01-27,68.99,2023-03-13,60.34,-12.54,UP,0.7,MISS,success,80.0,
903,STZ,Constellation Brands,Consumer Defensive,2023,2,2022-10-06,BMO,2022-10-06,232.52,2022-11-17,244.86,5.31,UP,0.8,HIT,success,72.3,
904,SW,Smurfit WestRock,Consumer Cyclical,2023,2,2023-05-04,BMO,2023-05-04,28.34,2023-06-16,29.48,4.02,NEUTRAL,0.6,SKIP,success,67.2,
905,SWK,Stanley Black & Decker,Industrials,2023,2,2023-08-01,BMO,2023-08-01,103.98,2023-09-13,87.3,-16.04,UP,0.7,MISS,success,72.2,
906,SWKS,Skyworks Solutions,Technology,2023,2,2023-05-09,AMC,2023-05-10,98.56,2023-06-23,102.02,3.51,DOWN,0.3,MISS,success,80.9,
907,SYF,Synchrony Financial,Financial Services,2023,2,2023-07-18,BMO,2023-07-18,36.17,2023-08-29,32.54,-10.04,UP,0.7,MISS,success,65.3,
908,SYK,Stryker Corporation,Healthcare,2023,2,2023-08-03,UNKNOWN,2023-08-04,283.71,2023-09-18,293.22,3.35,UP,0.9,HIT,success,69.8,
909,SYY,Sysco,Consumer Defensive,2023,2,2023-01-31,BMO,2023-01-31,77.46,2023-03-15,74.98,-3.2,DOWN,0.3,HIT,success,75.4,
910,T,AT&T,Communication Services,2023,2,2023-07-26,BMO,2023-07-26,14.89,2023-09-07,14.61,-1.88,UP,0.7,MISS,success,72.2,
911,TAP,Molson Coors Beverage Company,Consumer Defensive,2023,2,2023-08-01,UNKNOWN,2023-08-02,67.33,2023-09-14,63.79,-5.26,UP,0.8,MISS,success,81.5,
912,TDG,TransDigm Group,Industrials,2023,2,2023-05-09,BMO,2023-05-09,808.41,2023-06-22,850.59,5.22,UP,0.8,HIT,success,77.1,
913,TDY,Teledyne Technologies,Technology,2023,2,2023-07-26,BMO,2023-07-26,387.87,2023-09-07,410.01,5.71,UP,0.8,HIT,success,76.6,
914,TECH,Bio-Techne,Healthcare,2023,2,2023-02-02,BMO,2023-02-02,80.85,2023-03-17,72.31,-10.56,DOWN,0.3,HIT,success,72.2,
915,TEL,TE Connectivity,Technology,2023,2,2023-04-26,BMO,2023-04-26,120.2,2023-06-08,128.0,6.49,UP,0.7,HIT,success,71.1,
916,TER,Teradyne,Technology,2023,2,2023-07-27,BMO,2023-07-27,110.62,2023-09-08,99.7,-9.87,UP,0.7,MISS,success,79.2,
917,TFC,Truist Financial,Financial Services,2023,2,2023-07-20,BMO,2023-07-20,33.06,2023-08-31,30.55,-7.59,DOWN,0.2,HIT,success,75.1,
918,TJX,TJX Companies,Consumer Cyclical,2023,2,2022-08-17,BMO,2022-08-17,68.54,2022-09-29,61.34,-10.5,UP,0.7,MISS,success,86.0,
919,TMO,Thermo Fisher Scientific,Healthcare,2023,2,2023-07-26,BMO,2023-07-26,574.41,2023-09-07,531.66,-7.44,DOWN,0.2,HIT,success,73.6,
920,TMUS,T-Mobile US,Communication Services,2023,2,2023-07-27,UNKNOWN,2023-07-28,140.87,2023-09-11,140.26,-0.43,UP,0.8,MISS,success,66.4,
921,TPL,Texas Pacific Land Corporation,Energy,2023,2,2023-08-03,BMO,2023-08-03,537.08,2023-09-15,590.37,9.92,UP,0.7,HIT,success,55.5,
922,TPR,"Tapestry, Inc.",Consumer Cyclical,2023,2,2023-02-09,BMO,2023-02-09,44.71,2023-03-24,40.25,-9.98,UP,0.8,MISS,success,63.9,
923,TRGP,Targa Resources,Energy,2023,2,2023-08-03,BMO,2023-08-03,81.81,2023-09-15,84.66,3.48,UP,0.7,HIT,success,67.7,
924,TRMB,Trimble Inc.,Technology,2023,2,2023-08-03,UNKNOWN,2023-08-04,55.77,2023-09-18,52.12,-6.54,UP,0.8,MISS,success,81.4,
925,TROW,T. Rowe Price,Financial Services,2023,2,2023-07-28,BMO,2023-07-28,126.79,2023-09-11,110.1,-13.16,NEUTRAL,0.6,SKIP,success,74.3,
926,TRV,Travelers Companies (The),Financial Services,2023,2,2023-07-20,BMO,2023-07-20,173.63,2023-08-31,161.23,-7.14,UP,0.7,MISS,success,74.4,
927,TSCO,Tractor Supply,Consumer Cyclical,2023,2,2023-07-27,BMO,2023-07-27,44.72,2023-09-08,43.48,-2.77,DOWN,0.3,HIT,success,71.7,
928,TSLA,"Tesla, Inc.",Consumer Cyclical,2023,2,2023-07-20,AMC,2023-07-21,260.02,2023-09-01,245.01,-5.77,DOWN,0.3,HIT,success,86.5,
929,TSN,Tyson Foods,Consumer Defensive,2023,2,2023-05-08,BMO,2023-05-08,50.73,2023-06-21,50.47,-0.51,DOWN,0.1,HIT,success,87.9,
930,TT,Trane Technologies,Industrials,2023,2,2023-08-02,BMO,2023-08-02,205.06,2023-09-14,202.05,-1.47,UP,0.8,MISS,success,85.6,
931,TTD,"The Trade Desk, Inc.",Technology,2023,2,2023-08-11,AMC,2023-08-14,75.26,2023-09-26,74.37,-1.18,UP,0.8,MISS,success,68.2,
932,TTWO,Take-Two Interactive,Technology,2023,2,2022-11-08,AMC,2022-11-09,94.09,2022-12-22,99.27,5.51,DOWN,0.2,MISS,success,81.6,
933,TXN,Texas Instruments,Technology,2023,2,2023-07-26,AMC,2023-07-27,177.72,2023-09-08,164.66,-7.35,DOWN,0.3,HIT,success,59.3,
934,TXT,Textron,Industrials,2023,2,2023-07-27,BMO,2023-07-27,76.52,2023-09-08,75.6,-1.2,UP,0.7,MISS,success,79.1,
935,TYL,Tyler Technologies,Technology,2023,2,2023-07-27,BMO,2023-07-27,383.39,2023-09-08,392.17,2.29,UP,0.8,HIT,success,91.6,
936,UAL,United Airlines Holdings,Industrials,2023,2,2023-07-20,BMO,2023-07-20,56.57,2023-08-31,49.81,-11.95,UP,0.8,MISS,success,78.0,
937,UBER,Uber,Technology,2023,2,2023-08-01,BMO,2023-08-01,46.65,2023-09-13,48.16,3.24,UP,0.8,HIT,success,76.8,
938,UDR,"UDR, Inc.",Real Estate,2023,2,2023-07-27,UNKNOWN,2023-07-28,40.24,2023-09-11,38.53,-4.25,UP,0.7,MISS,success,77.1,
939,UHS,Universal Health Services,Healthcare,2023,2,2023-07-26,BMO,2023-07-26,141.43,2023-09-07,128.1,-9.43,UP,0.8,MISS,success,77.2,
940,ULTA,Ulta Beauty,Consumer Cyclical,2023,2,2023-08-25,AMC,2023-08-28,410.84,2023-10-10,393.02,-4.34,DOWN,0.3,HIT,success,68.1,
941,UNH,UnitedHealth Group,Healthcare,2023,2,2023-07-14,BMO,2023-07-14,480.17,2023-08-25,489.12,1.86,UP,0.8,HIT,success,62.2,
942,UNP,Union Pacific Corporation,Industrials,2023,2,2023-07-26,BMO,2023-07-26,238.0,2023-09-07,210.57,-11.53,DOWN,0.3,HIT,success,66.8,
943,UPS,United Parcel Service,Industrials,2023,2,2023-08-08,BMO,2023-08-08,180.55,2023-09-20,157.64,-12.69,DOWN,0.2,HIT,success,85.4,
944,URI,United Rentals,Industrials,2023,2,2023-07-27,BMO,2023-07-27,441.12,2023-09-08,463.77,5.13,UP,0.8,HIT,success,72.1,
945,USB,U.S. Bancorp,Financial Services,2023,2,2023-07-19,BMO,2023-07-19,38.91,2023-08-30,36.38,-6.5,UP,0.7,MISS,success,72.3,
946,V,Visa Inc.,Financial Services,2023,2,2023-04-26,AMC,2023-04-27,229.01,2023-06-09,223.56,-2.38,UP,0.7,MISS,success,82.8,
947,VICI,Vici Properties,Real Estate,2023,2,2023-07-27,BMO,2023-07-27,31.93,2023-09-08,31.19,-2.32,UP,0.7,MISS,success,66.4,
948,VLO,Valero Energy,Energy,2023,2,2023-07-27,BMO,2023-07-27,125.47,2023-09-08,142.06,13.22,UP,0.7,HIT,success,79.2,
949,VMC,Vulcan Materials Company,Basic Materials,2023,2,2023-08-03,BMO,2023-08-03,226.19,2023-09-15,210.59,-6.9,UP,0.8,MISS,success,69.3,
950,VRSK,Verisk Analytics,Industrials,2023,2,2023-08-02,UNKNOWN,2023-08-03,230.4,2023-09-15,245.65,6.62,UP,0.8,HIT,success,89.4,
951,VRSN,Verisign,Technology,2023,2,2023-07-28,AMC,2023-07-31,210.95,2023-09-12,198.48,-5.91,DOWN,0.3,HIT,success,661.5,
952,VRTX,Vertex Pharmaceuticals,Healthcare,2023,2,2023-08-02,AMC,2023-08-03,347.74,2023-09-15,348.9,0.33,UP,0.7,HIT,success,93.9,
953,VST,Vistra Corp.,Utilities,2023,2,2023-08-09,BMO,2023-08-09,30.31,2023-09-21,33.45,10.36,UP,0.8,HIT,success,76.1,
954,VTR,Ventas,Real Estate,2023,2,2023-08-04,BMO,2023-08-04,44.93,2023-09-18,43.69,-2.76,UP,0.7,MISS,success,89.0,
955,VTRS,Viatris,Healthcare,2023,2,2023-08-07,BMO,2023-08-07,11.0,2023-09-19,9.89,-10.09,UP,0.7,MISS,success,79.1,
956,VZ,Verizon,Communication Services,2023,2,2023-07-25,BMO,2023-07-25,34.24,2023-09-06,34.18,-0.18,UP,0.7,MISS,success,65.4,
957,WAB,Wabtec,Industrials,2023,2,2023-07-27,BMO,2023-07-27,117.42,2023-09-08,106.57,-9.24,UP,0.8,MISS,success,81.8,
958,WAT,Waters Corporation,Healthcare,2023,2,2023-08-02,BMO,2023-08-02,291.77,2023-09-14,272.01,-6.77,DOWN,0.3,HIT,success,78.1,
959,WBD,Warner Bros. Discovery,Communication Services,2023,2,2023-08-04,AMC,2023-08-07,14.47,2023-09-19,11.64,-19.56,UP,0.7,MISS,success,68.3,
960,WDAY,"Workday, Inc.",Technology,2023,2,2022-08-25,UNKNOWN,2022-08-26,166.46,2022-10-10,147.83,-11.19,UP,0.7,MISS,success,83.0,
961,WDC,Western Digital,Technology,2023,2,2023-02-01,AMC,2023-02-02,33.69,2023-03-17,26.51,-21.31,DOWN,0.2,HIT,success,75.7,
962,WEC,WEC Energy Group,Utilities,2023,2,2023-08-01,UNKNOWN,2023-08-02,89.52,2023-09-14,86.81,-3.03,NEUTRAL,0.6,SKIP,success,87.4,
963,WELL,Welltower,Real Estate,2023,2,2023-08-01,BMO,2023-08-01,84.6,2023-09-13,82.58,-2.39,UP,0.8,MISS,success,73.6,
964,WFC,Wells Fargo,Financial Services,2023,2,2023-07-14,BMO,2023-07-14,43.56,2023-08-25,41.23,-5.35,UP,0.7,MISS,success,71.6,
965,WM,Waste Management,Industrials,2023,2,2023-07-26,BMO,2023-07-26,164.94,2023-09-07,156.9,-4.87,DOWN,0.3,HIT,success,81.4,
966,WMB,Williams Companies,Energy,2023,2,2023-08-03,BMO,2023-08-03,34.44,2023-09-15,34.34,-0.29,NEUTRAL,0.6,SKIP,success,65.3,
967,WMT,Walmart,Consumer Defensive,2023,2,2022-08-16,BMO,2022-08-16,46.46,2022-09-28,44.37,-4.5,UP,0.7,MISS,success,66.1,
968,WRB,W. R. Berkley Corporation,Financial Services,2023,2,2023-07-21,AMC,2023-07-24,40.88,2023-09-05,41.17,0.71,UP,0.8,HIT,success,70.5,
969,WST,West Pharmaceutical Services,Healthcare,2023,2,2023-07-28,BMO,2023-07-28,365.46,2023-09-11,397.15,8.67,UP,0.7,HIT,success,71.5,
970,WTW,Willis Towers Watson,Financial Services,2023,2,2023-07-27,BMO,2023-07-27,212.25,2023-09-08,202.82,-4.44,DOWN,0.2,HIT,success,71.8,
971,WY,Weyerhaeuser,Real Estate,2023,2,2023-07-28,BMO,2023-07-28,33.67,2023-09-11,32.04,-4.84,UP,0.7,MISS,success,76.8,
972,WYNN,Wynn Resorts,Consumer Cyclical,2023,2,2023-08-10,AMC,2023-08-11,100.55,2023-09-25,90.65,-9.85,UP,0.8,MISS,success,69.8,
973,XEL,Xcel Energy,Utilities,2023,2,2023-07-27,BMO,2023-07-27,62.87,2023-09-08,57.07,-9.23,DOWN,0.3,HIT,success,92.3,
974,XOM,ExxonMobil,Energy,2023,2,2023-07-28,BMO,2023-07-28,104.16,2023-09-11,114.16,9.6,UP,0.7,HIT,success,73.7,
975,XYL,Xylem Inc.,Industrials,2023,2,2023-08-02,BMO,2023-08-02,112.08,2023-09-14,96.32,-14.06,UP,0.8,MISS,success,81.0,
976,XYZ,"Block, Inc.",Technology,2023,2,2023-08-04,AMC,2023-08-07,64.01,2023-09-19,49.8,-22.2,UP,0.8,MISS,success,72.0,
977,YUM,Yum! Brands,Consumer Cyclical,2023,2,2023-08-02,BMO,2023-08-02,135.0,2023-09-14,131.69,-2.45,UP,0.8,MISS,success,77.7,
978,ZBH,Zimmer Biomet,Healthcare,2023,2,2023-08-01,BMO,2023-08-01,132.27,2023-09-13,120.63,-8.8,UP,0.8,MISS,success,81.9,
979,ZBRA,Zebra Technologies,Technology,2023,2,2023-08-01,BMO,2023-08-01,254.77,2023-09-13,250.18,-1.8,DOWN,0.1,HIT,success,65.8,
980,ZTS,Zoetis,Healthcare,2023,2,2023-08-08,BMO,2023-08-08,189.3,2023-09-20,181.48,-4.13,UP,0.8,MISS,success,70.9,
981,A,Agilent Technologies,Healthcare,2023,3,2023-08-15,UNKNOWN,2023-08-16,121.36,2023-09-28,112.0,-7.71,DOWN,0.2,HIT,success,72.4,
982,AAPL,Apple Inc.,Technology,2023,3,2023-08-04,AMC,2023-08-07,178.85,2023-09-19,179.07,0.12,UP,0.7,HIT,success,58.4,
983,ABBV,AbbVie,Healthcare,2023,3,2023-10-27,BMO,2023-10-27,138.93,2023-12-11,151.24,8.86,UP,0.8,HIT,success,80.6,
984,ABNB,Airbnb,Consumer Cyclical,2023,3,2023-11-02,AMC,2023-11-03,122.64,2023-12-18,147.5,20.27,DOWN,0.3,MISS,success,66.2,
985,ABT,Abbott Laboratories,Healthcare,2023,3,2023-10-17,BMO,2023-10-17,92.14,2023-11-29,103.63,12.47,UP,0.8,HIT,success,69.9,
986,ACGL,Arch Capital Group,Financial Services,2023,3,2023-10-31,BMO,2023-10-31,86.68,2023-12-13,78.38,-9.58,UP,0.8,MISS,success,90.7,
987,ACN,Accenture,Technology,2023,3,2023-06-22,UNKNOWN,2023-06-23,298.43,2023-08-07,315.87,5.84,DOWN,0.3,MISS,success,79.6,
988,ADBE,Adobe Inc.,Technology,2023,3,2023-09-15,AMC,2023-09-18,532.42,2023-10-30,526.94,-1.03,UP,0.8,MISS,success,66.8,
989,ADI,Analog Devices,Technology,2023,3,2023-08-23,BMO,2023-08-23,177.48,2023-10-05,172.1,-3.03,DOWN,0.2,HIT,success,86.4,
990,ADM,Archer Daniels Midland,Consumer Defensive,2023,3,2023-10-24,BMO,2023-10-24,69.47,2023-12-06,73.19,5.35,UP,0.7,HIT,success,69.3,
991,ADP,Automatic Data Processing,Industrials,2023,3,2023-04-26,BMO,2023-04-26,210.83,2023-06-08,215.19,2.07,UP,0.7,HIT,success,75.6,
992,ADSK,Autodesk,Technology,2023,3,2022-11-23,AMC,2022-11-25,200.66,2023-01-10,193.43,-3.6,DOWN,0.3,HIT,success,68.2,
993,AEE,Ameren,Utilities,2023,3,2023-11-09,BMO,2023-11-09,76.1,2023-12-22,72.07,-5.3,NEUTRAL,0.6,SKIP,success,78.0,
994,AEP,American Electric Power,Utilities,2023,3,2023-11-02,BMO,2023-11-02,79.24,2023-12-15,82.23,3.77,UP,0.7,HIT,success,75.0,
995,AES,AES Corporation,Utilities,2023,3,2023-11-03,BMO,2023-11-03,16.79,2023-12-18,19.02,13.28,UP,0.7,HIT,success,83.8,
996,AFL,Aflac,Financial Services,2023,3,2023-11-02,BMO,2023-11-02,81.73,2023-12-15,80.57,-1.42,UP,0.7,MISS,success,74.0,
997,AIG,American International Group,Financial Services,2023,3,2023-11-02,BMO,2023-11-02,64.36,2023-12-15,66.01,2.56,UP,0.8,HIT,success,92.2,
998,AIZ,Assurant,Financial Services,2023,3,2023-11-01,BMO,2023-11-01,166.48,2023-12-14,164.3,-1.31,UP,0.8,MISS,success,48.8,
999,AJG,Arthur J. Gallagher & Co.,Financial Services,2023,3,2023-10-27,AMC,2023-10-30,233.73,2023-12-12,247.59,5.93,UP,0.8,HIT,success,82.6,
1000,AKAM,Akamai Technologies,Technology,2023,3,2023-11-08,AMC,2023-11-09,109.79,2023-12-22,119.62,8.95,UP,0.8,HIT,success,77.0,
1001,ALB,Albemarle Corporation,Basic Materials,2023,3,2023-11-02,UNKNOWN,2023-11-03,127.98,2023-12-18,145.91,14.01,DOWN,0.2,MISS,success,76.8,
1002,ALGN,Align Technology,Healthcare,2023,3,2023-10-26,AMC,2023-10-27,190.94,2023-12-11,218.68,14.53,DOWN,0.1,MISS,success,66.6,
1003,ALL,Allstate,Financial Services,2023,3,2023-11-02,BMO,2023-11-02,131.36,2023-12-15,139.06,5.86,UP,0.7,HIT,success,85.1,
1004,ALLE,Allegion,Industrials,2023,3,2023-10-31,BMO,2023-10-31,98.36,2023-12-13,111.25,13.1,UP,0.7,HIT,success,70.8,
1005,AMAT,Applied Materials,Technology,2023,3,2023-08-18,AMC,2023-08-21,148.77,2023-10-03,136.72,-8.1,UP,0.7,MISS,success,70.6,
1006,AMCR,Amcor,Consumer Cyclical,2023,3,2023-05-03,AMC,2023-05-04,10.21,2023-06-16,10.35,1.37,DOWN,0.3,MISS,success,73.9,
1007,AMD,Advanced Micro Devices,Technology,2023,3,2023-11-01,AMC,2023-11-02,107.83,2023-12-15,139.15,29.05,UP,0.8,HIT,success,70.2,
1008,AME,Ametek,Industrials,2023,3,2023-10-31,BMO,2023-10-31,140.77,2023-12-13,161.49,14.72,UP,0.7,HIT,success,73.4,
1009,AMGN,Amgen,Healthcare,2023,3,2023-10-31,BMO,2023-10-31,255.7,2023-12-13,281.62,10.14,UP,0.7,HIT,success,75.4,
1010,AMP,Ameriprise Financial,Financial Services,2023,3,2023-10-26,BMO,2023-10-26,316.34,2023-12-08,357.58,13.04,UP,0.8,HIT,success,72.4,
1011,AMT,American Tower,Real Estate,2023,3,2023-10-26,BMO,2023-10-26,175.06,2023-12-08,206.45,17.93,DOWN,0.3,MISS,success,69.0,
1012,AMZN,Amazon,Consumer Cyclical,2023,3,2023-10-27,AMC,2023-10-30,132.71,2023-12-12,147.48,11.13,UP,0.8,HIT,success,65.2,
1013,ANET,Arista Networks,Technology,2023,3,2023-10-31,AMC,2023-11-01,52.71,2023-12-14,57.76,9.58,UP,0.8,HIT,success,79.0,
1015,AOS,A. O. Smith,Industrials,2023,3,2023-10-26,BMO,2023-10-26,69.12,2023-12-08,77.99,12.83,UP,0.8,HIT,success,65.3,
1016,APA,APA Corporation,Energy,2023,3,2023-11-02,BMO,2023-11-02,39.69,2023-12-15,35.35,-10.93,UP,0.7,MISS,success,77.0,
1017,APD,Air Products,Basic Materials,2023,3,2023-08-03,BMO,2023-08-03,281.82,2023-09-15,302.11,7.2,UP,0.8,HIT,success,74.5,
1018,APH,Amphenol,Technology,2023,3,2023-10-25,UNKNOWN,2023-10-26,40.1,2023-12-08,46.62,16.26,UP,0.7,HIT,success,80.1,
